Review Text,Sentiment,Feedback,Review Date,Hospital Name,Department,Reviewer Location,Reviewer Age Group,Rating
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2022-04-05,City Hospital,Pediatrics,Los Angeles,41-60,3.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,,1.0,2022-07-10,St. Mary's Clinic,Neurology,Phoenix,41-60,2.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2023-06-13,St. Mary's Clinic,Cardiology,New York,,3.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2018-09-07,City Hospital,Cardiology,Chicago,18-25,3.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2018-10-01,City Hospital,Emergency,New York,41-60,2.0
"The hygiene in the hospital was poor/lacking/below standard. On the bright side, the nurses were kind and helpful.",Negative,1.0,2018-04-12,Central Health Care,Emergency,Chicago,26-40,4.0
,Positive,1.0,2023-04-14,Central Health Care,Pediatrics,Chicago,61+,3.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,2019-05-14,St. Mary's Clinic,Neurology,Houston,26-40,2.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2021-11-23,Greenwood Medical Center,Pediatrics,New York,61+,4.0
The treatment was effective/comprehensive/excellent.,Positive,,2018-04-24,Central Health Care,Neurology,Chicago,41-60,5.0
"The doctors were highly experienced/skilled, and they answered all my questions with patience and professionalism. However, I was frustrated by the long waiting time.",Positive,0.0,2022-11-08,Central Health Care,Pediatrics,Chicago,41-60,1.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable. Overall, I would recommend this hospital to others.",Positive,1.0,2020-10-01,City Hospital,,Los Angeles,61+,5.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2022-03-10,City Hospital,Cardiology,,41-60,2.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2022-09-29,Central Health Care,Pediatrics,New York,18-25,2.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2021-02-01,City Hospital,Emergency,Los Angeles,41-60,1.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2020-06-22,Central Health Care,Orthopedics,Houston,18-25,3.0
I had an amazing/wonderful/great experience at this hospital.,Positive,1.0,2023-10-11,Greenwood Medical Center,Neurology,Los Angeles,18-25,3.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,2023-08-13,City Hospital,Cardiology,Houston,61+,3.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2019-05-26,Greenwood Medical Center,Pediatrics,Los Angeles,61+,1.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,2022-09-23,City Hospital,Pediatrics,Chicago,61+,4.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2019-09-16,Greenwood Medical Center,Cardiology,Houston,,5.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2020-05-26,,Neurology,Chicago,61+,
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,2020-09-17,St. Mary's Clinic,Neurology,Chicago,18-25,2.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2021-03-12,City Hospital,Pediatrics,Los Angeles,26-40,1.0
,,1.0,2021-05-28,St. Mary's Clinic,Neurology,Phoenix,26-40,3.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2020-10-27,City Hospital,Pediatrics,Phoenix,61+,
Satisfactory service.,Positive,1.0,2022-08-10,City Hospital,Emergency,Phoenix,61+,4.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,2021-05-25,Greenwood Medical Center,Pediatrics,Los Angeles,41-60,2.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,,2018-07-02,City Hospital,Cardiology,Los Angeles,41-60,4.0
The staff was extremely helpful/very professional/polite and kind.,Positive,1.0,2022-06-24,Greenwood Medical Center,Cardiology,New York,41-60,4.0
,Negative,0.0,2019-04-14,Central Health Care,Neurology,Houston,61+,3.0
"The hospital staff were rude/unprofessional/unhelpful. On the bright side, the nurses were kind and helpful.",Negative,1.0,2020-08-26,City Hospital,Emergency,Houston,26-40,4.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2019-04-30,City Hospital,Emergency,Phoenix,61+,5.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2018-06-05,,Cardiology,Los Angeles,41-60,2.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2021-05-31,City Hospital,Neurology,Houston,26-40,4.0
Very disappointing.,Negative,0.0,2018-04-10,,Neurology,Los Angeles,18-25,5.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2022-11-20,St. Mary's Clinic,Orthopedics,Houston,61+,
"The medical equipment seemed outdated/poorly maintained, which left me questioning the quality of care I was receiving.",Negative,0.0,2019-07-13,St. Mary's Clinic,Pediatrics,Los Angeles,18-25,2.0
Satisfactory service.,Positive,1.0,2023-02-22,St. Mary's Clinic,Emergency,New York,41-60,2.0
"The hospital staff was helpful/kind/professional, and they made sure I was comfortable during my entire stay.",Positive,1.0,2021-09-01,St. Mary's Clinic,,Chicago,41-60,3.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2023-03-21,Central Health Care,Neurology,Chicago,26-40,2.0
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected. On the bright side, the nurses were kind and helpful.",Negative,1.0,2023-03-08,St. Mary's Clinic,Neurology,,41-60,5.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier. However, I was frustrated by the long waiting time.",,0.0,,City Hospital,Cardiology,Houston,61+,2.0
The speed and efficiency of the hospital staff were impressive. My admission and discharge were smooth and quick.,Positive,,2020-06-14,,Pediatrics,Los Angeles,61+,1.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2022-09-10,Central Health Care,Orthopedics,New York,61+,3.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2021-05-07,St. Mary's Clinic,Neurology,Chicago,18-25,2.0
The speed and efficiency of the hospital staff were impressive. My admission and discharge were smooth and quick.,Positive,1.0,2019-09-19,Greenwood Medical Center,Emergency,Phoenix,,5.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable.",Positive,1.0,2023-07-05,St. Mary's Clinic,Neurology,Los Angeles,18-25,2.0
"The billing process was confusing/stressful/unorganized, and it took too long.",Negative,0.0,2018-02-23,Central Health Care,Neurology,Los Angeles,41-60,
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,0.0,2023-03-26,Greenwood Medical Center,Neurology,New York,,
I had an amazing/wonderful/great experience at this hospital.,Positive,1.0,,City Hospital,Orthopedics,Houston,41-60,2.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2018-09-19,Greenwood Medical Center,Neurology,Houston,61+,5.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2020-04-09,Central Health Care,Cardiology,Houston,26-40,5.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2018-03-16,Greenwood Medical Center,Orthopedics,Chicago,26-40,4.0
The staff was extremely helpful/very professional/polite and kind.,,1.0,2019-02-07,Greenwood Medical Center,Cardiology,Phoenix,18-25,2.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2021-07-22,Greenwood Medical Center,Neurology,New York,41-60,1.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2023-11-26,City Hospital,,New York,41-60,1.0
The staff seemed disinterested/unavailable/inattentive during my visit.,Negative,0.0,2018-04-29,St. Mary's Clinic,Neurology,Phoenix,,3.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2022-11-10,City Hospital,Pediatrics,Phoenix,26-40,2.0
"The doctors were highly experienced/skilled, and they answered all my questions with patience and professionalism.",Positive,1.0,2019-12-21,St. Mary's Clinic,Neurology,Houston,18-25,1.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,2019-10-02,Central Health Care,Neurology,Phoenix,18-25,1.0
Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times.,Positive,1.0,2019-09-27,Central Health Care,Neurology,Phoenix,41-60,4.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,2020-08-31,City Hospital,Emergency,Phoenix,41-60,1.0
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected.",Negative,0.0,2022-11-24,Greenwood Medical Center,Cardiology,New York,41-60,1.0
"I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment. However, I was frustrated by the long waiting time.",Positive,0.0,2019-07-12,Central Health Care,Cardiology,New York,61+,1.0
Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times.,,1.0,2021-03-27,Central Health Care,Emergency,New York,61+,3.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2019-04-05,St. Mary's Clinic,Pediatrics,,18-25,1.0
Very disappointing.,Negative,0.0,2019-05-31,City Hospital,Emergency,Los Angeles,26-40,2.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2022-04-29,Central Health Care,Emergency,Houston,26-40,2.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2019-05-16,Greenwood Medical Center,Neurology,New York,18-25,2.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,,2018-08-13,St. Mary's Clinic,Neurology,,41-60,
The treatment was effective/comprehensive/excellent.,,1.0,2019-09-14,City Hospital,Neurology,New York,18-25,5.0
"The doctors were highly experienced/skilled, and they answered all my questions with patience and professionalism.",Positive,1.0,2021-06-25,Greenwood Medical Center,Pediatrics,Chicago,41-60,4.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable.",Positive,1.0,2020-04-14,City Hospital,Pediatrics,New York,,5.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery. However, I was frustrated by the long waiting time.",Positive,,2019-05-31,Greenwood Medical Center,Pediatrics,Chicago,18-25,3.0
The speed and efficiency of the hospital staff were impressive. My admission and discharge were smooth and quick.,Positive,1.0,2021-05-29,City Hospital,Orthopedics,Houston,61+,1.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2019-07-19,Central Health Care,Pediatrics,Los Angeles,18-25,5.0
The nurses were kind/supportive/professional throughout my stay.,,1.0,2023-03-02,St. Mary's Clinic,Emergency,New York,41-60,1.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2021-02-11,Central Health Care,Orthopedics,Los Angeles,61+,2.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,2018-03-30,Central Health Care,Orthopedics,,41-60,5.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,2022-02-21,Greenwood Medical Center,Cardiology,Phoenix,61+,3.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable.",Positive,1.0,2020-12-11,City Hospital,Cardiology,Los Angeles,18-25,3.0
The speed and efficiency of the hospital staff were impressive. My admission and discharge were smooth and quick.,Positive,1.0,2023-02-22,Central Health Care,Orthopedics,Phoenix,18-25,2.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,,2018-09-16,Greenwood Medical Center,Pediatrics,New York,18-25,4.0
"The rooms were dirty/noisy/poorly maintained, making it hard to recover.",Negative,0.0,2019-11-06,Greenwood Medical Center,Cardiology,Los Angeles,18-25,4.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,2019-10-21,Greenwood Medical Center,,Chicago,18-25,4.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2020-07-19,Greenwood Medical Center,Emergency,Phoenix,61+,2.0
"My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless. Overall, I would recommend this hospital to others.",Positive,1.0,2019-04-26,City Hospital,Neurology,,18-25,4.0
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,0.0,2018-10-13,St. Mary's Clinic,Cardiology,Phoenix,41-60,4.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2020-10-09,City Hospital,Neurology,Phoenix,18-25,5.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",,0.0,2022-01-10,Greenwood Medical Center,Pediatrics,New York,61+,3.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2022-06-21,City Hospital,Cardiology,Chicago,61+,1.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier. However, I was frustrated by the long waiting time.",Positive,0.0,,City Hospital,Emergency,New York,41-60,2.0
I was impressed by the compassion/care/dedication of the staff.,,1.0,2021-12-15,Central Health Care,Cardiology,Los Angeles,,
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2019-05-03,Central Health Care,Cardiology,Chicago,26-40,4.0
I had an amazing/wonderful/great experience at this hospital.,Positive,,2022-08-06,Greenwood Medical Center,Emergency,New York,26-40,1.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2022-05-09,Central Health Care,Pediatrics,Chicago,26-40,4.0
Very disappointing.,Negative,0.0,2021-08-02,Greenwood Medical Center,Pediatrics,Houston,61+,1.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2018-06-18,St. Mary's Clinic,Pediatrics,Los Angeles,18-25,3.0
"The billing process was confusing/stressful/unorganized, and it took too long.",,0.0,2023-05-24,Greenwood Medical Center,Orthopedics,Houston,18-25,1.0
Very disappointing.,,0.0,2023-07-28,Greenwood Medical Center,Cardiology,Houston,18-25,5.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2022-06-08,St. Mary's Clinic,Neurology,Chicago,41-60,2.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2021-06-22,City Hospital,Emergency,Chicago,61+,1.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2020-07-23,Greenwood Medical Center,Pediatrics,,18-25,3.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2019-12-05,Central Health Care,Cardiology,Phoenix,61+,4.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2020-09-08,City Hospital,Neurology,Phoenix,41-60,4.0
Satisfactory service.,Positive,1.0,2021-06-27,Central Health Care,Neurology,Houston,61+,4.0
I had an amazing/wonderful/great experience at this hospital.,Positive,1.0,2023-01-03,City Hospital,Cardiology,New York,61+,2.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,,City Hospital,Emergency,,,2.0
"The medical equipment seemed outdated/poorly maintained, which left me questioning the quality of care I was receiving.",Negative,0.0,2023-10-19,Central Health Care,Orthopedics,New York,26-40,4.0
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,0.0,,Central Health Care,,Chicago,26-40,2.0
The hospital staff were rude/unprofessional/unhelpful.,Negative,0.0,2022-12-21,City Hospital,Neurology,Los Angeles,61+,1.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,,2019-12-29,St. Mary's Clinic,,Phoenix,26-40,3.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2021-09-18,Greenwood Medical Center,Cardiology,Chicago,26-40,4.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2018-02-09,City Hospital,Pediatrics,Chicago,26-40,5.0
"I had to wait for hours/a long time before being attended to. On the bright side, the nurses were kind and helpful.",Negative,1.0,,Greenwood Medical Center,Cardiology,Phoenix,61+,5.0
The treatment was effective/comprehensive/excellent.,Positive,1.0,2022-10-12,Central Health Care,Neurology,Phoenix,26-40,4.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable.",Positive,1.0,2020-05-09,City Hospital,Emergency,New York,26-40,3.0
The speed and efficiency of the hospital staff were impressive. My admission and discharge were smooth and quick.,Positive,1.0,2018-08-15,City Hospital,Orthopedics,Los Angeles,61+,1.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2018-06-08,,,Los Angeles,61+,2.0
I had an amazing/wonderful/great experience at this hospital.,Positive,1.0,2023-01-11,Central Health Care,Emergency,Phoenix,26-40,3.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2020-03-24,Greenwood Medical Center,Neurology,Los Angeles,41-60,3.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate. On the bright side, the nurses were kind and helpful.",Negative,1.0,2020-06-11,,Emergency,Los Angeles,41-60,4.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2020-09-23,Greenwood Medical Center,Neurology,Chicago,41-60,3.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2019-04-14,St. Mary's Clinic,Cardiology,Chicago,18-25,1.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean. I would not visit this hospital again due to the poor service.",Negative,0.0,2020-12-12,St. Mary's Clinic,Pediatrics,Los Angeles,26-40,2.0
Satisfactory service.,Positive,1.0,2018-09-09,City Hospital,Cardiology,Phoenix,61+,5.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2019-12-13,City Hospital,Cardiology,Houston,41-60,5.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,,Greenwood Medical Center,Pediatrics,Chicago,18-25,3.0
The staff was extremely helpful/very professional/polite and kind.,Positive,1.0,2022-05-14,St. Mary's Clinic,Pediatrics,New York,26-40,3.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2019-04-02,City Hospital,Neurology,Houston,41-60,2.0
The hygiene in the hospital was poor/lacking/below standard.,,0.0,2023-06-10,Central Health Care,Neurology,Phoenix,26-40,
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2020-05-22,St. Mary's Clinic,Pediatrics,,18-25,5.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,,St. Mary's Clinic,Emergency,Chicago,41-60,2.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,,St. Mary's Clinic,Pediatrics,,41-60,1.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2019-06-21,Central Health Care,Orthopedics,Los Angeles,61+,5.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,,2021-01-03,Central Health Care,Orthopedics,Houston,61+,1.0
The staff seemed disinterested/unavailable/inattentive during my visit.,Negative,0.0,2021-07-17,St. Mary's Clinic,Pediatrics,,61+,3.0
"The rooms were dirty/noisy/poorly maintained, making it hard to recover.",Negative,0.0,2020-11-03,St. Mary's Clinic,Emergency,Los Angeles,26-40,3.0
"The medical equipment seemed outdated/poorly maintained, which left me questioning the quality of care I was receiving.",Negative,0.0,2021-04-20,Central Health Care,Cardiology,Los Angeles,26-40,1.0
The staff seemed disinterested/unavailable/inattentive during my visit.,Negative,0.0,2018-08-08,Greenwood Medical Center,Orthopedics,,18-25,5.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2023-01-12,Greenwood Medical Center,,Chicago,61+,2.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2023-03-30,Greenwood Medical Center,Emergency,Chicago,26-40,3.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,,2018-02-08,Central Health Care,,Chicago,41-60,2.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2022-07-16,St. Mary's Clinic,Pediatrics,New York,18-25,5.0
Very disappointing.,Negative,0.0,2023-11-02,City Hospital,Cardiology,Houston,18-25,2.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2023-12-04,Central Health Care,Neurology,Phoenix,41-60,5.0
Satisfactory service.,Positive,,2018-10-14,St. Mary's Clinic,Cardiology,Los Angeles,61+,2.0
I had an amazing/wonderful/great experience at this hospital.,Positive,1.0,2021-08-17,City Hospital,Cardiology,Chicago,61+,5.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2022-05-24,St. Mary's Clinic,Emergency,Los Angeles,26-40,
"The medical equipment seemed outdated/poorly maintained, which left me questioning the quality of care I was receiving.",Negative,0.0,2022-06-29,Central Health Care,Cardiology,New York,61+,3.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean. On the bright side, the nurses were kind and helpful.",Negative,1.0,2021-01-08,St. Mary's Clinic,Pediatrics,Phoenix,61+,5.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2021-02-14,Central Health Care,Emergency,Los Angeles,18-25,4.0
Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times.,Positive,1.0,2021-12-31,,Orthopedics,Los Angeles,18-25,1.0
Very disappointing.,Negative,,2023-07-09,City Hospital,Neurology,Phoenix,26-40,4.0
The treatment was effective/comprehensive/excellent.,Positive,1.0,,City Hospital,Orthopedics,Phoenix,18-25,3.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2022-12-05,St. Mary's Clinic,Orthopedics,Chicago,18-25,5.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2018-11-27,City Hospital,Orthopedics,Los Angeles,41-60,5.0
"The medical equipment seemed outdated/poorly maintained, which left me questioning the quality of care I was receiving.",Negative,0.0,2021-05-15,St. Mary's Clinic,Cardiology,Los Angeles,18-25,4.0
Very disappointing.,Negative,0.0,2020-05-27,Greenwood Medical Center,Emergency,Chicago,61+,4.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,2019-01-15,St. Mary's Clinic,Pediatrics,New York,18-25,5.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2021-06-22,Central Health Care,Neurology,Phoenix,26-40,2.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,2021-11-20,Greenwood Medical Center,Cardiology,Los Angeles,26-40,5.0
Very disappointing.,Negative,0.0,2022-01-28,Greenwood Medical Center,Orthopedics,New York,18-25,5.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2022-03-30,City Hospital,Orthopedics,New York,26-40,
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,,2018-03-05,City Hospital,Emergency,Houston,26-40,3.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2022-11-22,St. Mary's Clinic,Pediatrics,Houston,41-60,3.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2023-03-29,Greenwood Medical Center,Cardiology,New York,18-25,2.0
The treatment was effective/comprehensive/excellent.,Positive,1.0,2022-07-08,Greenwood Medical Center,Cardiology,Houston,61+,3.0
The hospital staff were rude/unprofessional/unhelpful.,Negative,0.0,2018-11-19,City Hospital,,Phoenix,26-40,5.0
,Negative,0.0,2019-04-18,St. Mary's Clinic,Neurology,Houston,26-40,3.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2022-05-27,,Pediatrics,Phoenix,18-25,1.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2018-09-13,City Hospital,Emergency,Chicago,61+,4.0
The hospital staff were rude/unprofessional/unhelpful.,,0.0,2018-02-17,Greenwood Medical Center,,Phoenix,26-40,3.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2023-09-19,Greenwood Medical Center,Pediatrics,Phoenix,41-60,1.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2023-06-03,St. Mary's Clinic,Cardiology,Houston,26-40,3.0
The hygiene in the hospital was poor/lacking/below standard.,,0.0,2023-10-20,City Hospital,Orthopedics,,26-40,2.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery. Overall, I would recommend this hospital to others.",Positive,1.0,2020-06-14,Greenwood Medical Center,Pediatrics,Los Angeles,26-40,
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,0.0,2020-01-17,City Hospital,Neurology,Phoenix,41-60,1.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean. I would not visit this hospital again due to the poor service.",Negative,0.0,2019-07-26,City Hospital,Cardiology,,18-25,1.0
The speed and efficiency of the hospital staff were impressive. My admission and discharge were smooth and quick.,Positive,1.0,2022-02-10,Central Health Care,Pediatrics,,,1.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2020-05-24,St. Mary's Clinic,Cardiology,Chicago,18-25,5.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2019-12-12,City Hospital,Cardiology,Chicago,41-60,4.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2022-04-23,Central Health Care,Pediatrics,Los Angeles,41-60,2.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2019-08-21,Greenwood Medical Center,Neurology,Los Angeles,18-25,1.0
"The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve. On the bright side, the nurses were kind and helpful.",Negative,1.0,2020-10-23,City Hospital,Cardiology,Phoenix,61+,5.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2020-02-08,Central Health Care,Cardiology,Chicago,18-25,3.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2020-03-18,Central Health Care,Cardiology,Chicago,26-40,5.0
The staff seemed disinterested/unavailable/inattentive during my visit.,Negative,0.0,2021-04-07,City Hospital,Orthopedics,Houston,41-60,4.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2021-02-20,Central Health Care,Orthopedics,Houston,26-40,4.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2023-02-25,St. Mary's Clinic,Pediatrics,New York,41-60,1.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2020-11-09,City Hospital,Orthopedics,Chicago,61+,4.0
